Item Code,Total_Revenue,Sales_Count,First_Sale,Last_Sale,Lifespan_Days,Avg_Revenue_Per_Sale,Sales_Frequency,PLV_Simple,PLV_Category
353524,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
353526,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
353548,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
353552,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
353554,0.0,2,2020-03-31,2020-07-31,122,0.0,5.9877049180327875,0.0,Moderate Value
353576,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
353578,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
353580,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
353590,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
353592,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
353594,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
35360,128.19,3,2020-01-31,2020-07-31,182,42.73,6.020604395604395,771.7812774725273,Premium Value
353605,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
353612,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
353626,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
353628,0.57,2,2020-01-31,2020-07-31,182,0.285,4.013736263736264,3.431744505494505,High Value
353636,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
353646,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
353648,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
353662,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
353674,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
353678,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
353680,3.2800000000000002,2,2020-01-31,2020-07-31,182,1.6400000000000001,4.013736263736264,19.747582417582418,High Value
353682,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
353684,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
353686,0.56,2,2020-01-31,2020-07-31,182,0.28,4.013736263736264,3.371538461538462,High Value
353692,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
353694,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
353706,2.55,2,2020-01-31,2020-07-31,182,1.275,4.013736263736264,15.352541208791209,High Value
353720,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
353726,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
353752,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
353760,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
353762,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
353764,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
353776,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
353804,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
353810,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
353812,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
353816,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
353820,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
353824,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
353826,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
353828,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
353830,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
353840,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
353844,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
353850,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
353856,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
353860,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
353866,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
353888,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
353890,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
353892,0.41,2,2020-01-31,2020-07-31,182,0.205,4.013736263736264,2.468447802197802,High Value
353894,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
353906,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
353908,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
353918,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
353922,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
353928,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
353934,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
353940,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
353946,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
353949,1.62,2,2020-01-31,2020-07-31,182,0.81,4.013736263736264,9.753379120879123,High Value
353950,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
353976,0.17,2,2020-01-31,2020-07-31,182,0.085,4.013736263736264,1.0235027472527474,High Value
353980,8.58,1,2020-07-31,2020-07-31,1,8.58,365.25,9401.535,Premium Value
354004,8.2,1,2020-07-31,2020-07-31,1,8.2,365.25,8985.15,Premium Value
354008,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
354014,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354016,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354026,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354032,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354078,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
35408,19.57,2,2020-01-31,2020-07-31,182,9.785,4.013736263736264,117.82322802197803,Premium Value
354098,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
354102,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
354104,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354112,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354134,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354155,23.71,2,2020-01-31,2020-07-31,182,11.855,4.013736263736264,142.7485302197802,Premium Value
354164,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354180,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354182,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354220,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354230,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354232,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
354236,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
35424,30.42,2,2020-01-31,2020-07-31,182,15.21,4.013736263736264,183.14678571428573,Premium Value
354244,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354246,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354252,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354254,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354256,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354266,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
35432,112.41,2,2020-01-31,2020-07-31,182,56.205,4.013736263736264,676.7761401098901,Premium Value
354330,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354338,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354341,1.66,2,2020-07-31,2020-09-30,61,0.83,11.975409836065575,29.818770491803278,High Value
354344,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354354,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354366,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354376,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354380,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
354392,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
354398,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354400,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354402,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354408,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354412,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
354416,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354426,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354430,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
354446,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354450,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354452,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354458,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354462,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354468,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354470,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354476,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
354484,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354488,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354490,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354494,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354502,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354503,0.97,2,2020-01-31,2020-07-31,182,0.485,4.013736263736264,5.839986263736263,High Value
354506,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354516,2.04,1,2020-01-31,2020-01-31,1,2.04,365.25,2235.33,Premium Value
354518,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354522,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354530,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
354536,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354544,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354556,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354562,0.74,2,2020-01-31,2020-07-31,182,0.37,4.013736263736264,4.455247252747252,High Value
354568,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354576,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354582,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354600,10.54,2,2020-07-31,2020-09-30,61,5.27,11.975409836065575,189.33122950819674,Premium Value
354612,0.0,2,2020-01-31,2020-09-30,243,0.0,3.006172839506173,0.0,Moderate Value
354614,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354622,0.0,1,2020-09-30,2020-09-30,1,0.0,365.25,0.0,Moderate Value
354624,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354628,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
354632,0.0,2,2020-07-31,2020-09-30,61,0.0,11.975409836065575,0.0,Moderate Value
354634,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354636,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354638,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354640,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354646,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
354658,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
354660,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354664,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
35467,17.54,2,2020-01-31,2020-07-31,182,8.77,4.013736263736264,105.6014010989011,Premium Value
354670,1.0,2,2020-01-31,2020-07-31,182,0.5,4.013736263736264,6.020604395604396,High Value
354680,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354690,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
354714,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
354722,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354726,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354732,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354736,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
354740,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354748,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
35475,265.04999999999995,2,2020-01-31,2020-07-31,182,132.52499999999998,4.013736263736264,1595.761195054945,Premium Value
354754,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354764,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354766,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354768,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354774,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
354784,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354790,3.8499999999999996,2,2020-01-31,2020-07-31,182,1.9249999999999998,4.013736263736264,23.17932692307692,High Value
354792,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354794,4.859999999999999,2,2020-01-31,2020-07-31,182,2.4299999999999997,4.013736263736264,29.26013736263736,High Value
354796,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354800,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354814,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354818,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354822,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354824,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
35483,152.44,2,2020-01-31,2020-07-31,182,76.22,4.013736263736264,917.780934065934,Premium Value
354830,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354836,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354848,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354862,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354874,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354894,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354900,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354904,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354906,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354912,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354934,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354942,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354944,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354960,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
354970,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
354972,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354976,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354980,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
354982,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355003,0.5,1,2020-07-31,2020-07-31,1,0.5,365.25,547.875,Premium Value
355004,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355006,5.1,2,2020-01-31,2020-07-31,182,2.55,4.013736263736264,30.705082417582418,High Value
355026,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355028,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
355032,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355040,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355044,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355048,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355050,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355052,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
355054,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355056,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355060,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355062,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
355065,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355066,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355068,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
355072,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
355076,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
355078,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
355082,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355084,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355088,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355090,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
355092,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355094,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
355096,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355100,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
355102,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355104,0.0,3,2020-01-31,2020-09-30,243,0.0,4.5092592592592595,0.0,Moderate Value
355106,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355108,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355110,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355114,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355116,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355118,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355120,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
355122,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355124,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355128,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355132,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355134,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355136,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355138,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355142,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355144,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355146,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355148,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355152,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355154,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
355156,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355158,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355160,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355166,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
355170,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
355174,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355186,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355188,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355192,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355198,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355200,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
35521,0.25,1,2020-01-31,2020-01-31,1,0.25,365.25,273.9375,Premium Value
355210,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355216,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355220,0.0,2,2020-01-31,2020-07-31,182,0.0,4.013736263736264,0.0,Moderate Value
355224,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355232,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355238,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355242,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355248,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355258,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355266,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355274,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355280,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355282,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355286,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355294,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355296,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355300,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355314,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355318,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355326,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355328,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355334,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355340,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355346,0.0,1,2020-01-31,2020-01-31,1,0.0,365.25,0.0,Moderate Value
355350,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355364,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355370,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355376,0.25,1,2020-07-31,2020-07-31,1,0.25,365.25,273.9375,Premium Value
355378,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355384,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355386,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355402,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355410,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355412,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355414,3.05,1,2020-07-31,2020-07-31,1,3.05,365.25,3342.0375000000004,Premium Value
355416,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355422,2.21,1,2020-07-31,2020-07-31,1,2.21,365.25,2421.6075,Premium Value
355426,4.23,1,2020-07-31,2020-07-31,1,4.23,365.25,4635.022500000001,Premium Value
355434,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355456,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
355464,0.0,1,2020-07-31,2020-07-31,1,0.0,365.25,0.0,Moderate Value
