Item Code,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Numeric,Product_Segment,Cluster,Cluster_Name,Risk_Score,Risk_Level,PCA1,PCA2
325868,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
325870,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
325882,62,1,0.0,4,1,2,412,2.3333333333333335,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
325923,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
325941,62,2,0.0,4,3,2,432,3.0,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
325945,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
325948,184,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
325950,62,3,15.63,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,26.974,Low Risk,1.2394472273768944,-0.2819174377337066
325952,62,3,1.63,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.774,Low Risk,1.185344561084236,-0.47945861000133816
325955,62,3,2.51,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.598000000000003,Low Risk,1.1887453001083461,-0.4670417363159442
325957,62,3,3.6799999999999997,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.364,Low Risk,1.1932667372199466,-0.45053293834786345
325968,62,2,0.0,4,3,2,432,3.0,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
325979,184,2,0.65,1,3,4,134,2.6666666666666665,Fading Products,9,Low Performing Products,91.27000000000001,High Risk,-0.7316724479039157,0.041462064090654734
326046,62,2,0.0,4,3,2,432,3.0,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
326057,62,3,34.72,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,23.156000000000002,Low Risk,1.3132200773430978,-0.01255593926305766
326059,62,3,25.43,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,25.014000000000003,Low Risk,1.2773190937817551,-0.1436386171463645
326075,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
326104,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
326110,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
326123,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
326125,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
326145,62,3,1.0,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.900000000000002,Medium Risk,1.1829099411010662,-0.48834796275338144
326147,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
326160,62,1,1.0,4,1,4,414,3.0,Emerging Products,1,Emerging Products,30.5,Medium Risk,-0.4589034157670327,-0.10415408360781682
326202,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
326206,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
326211,184,2,0.0,1,3,2,132,2.0,Fading Products,9,Low Performing Products,91.4,High Risk,-0.7341843574103607,0.03229050966394323
326213,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
326215,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
326218,62,3,0.08,4,5,3,453,4.0,High Demand Products,8,Low Performing Products,30.084000000000003,Medium Risk,1.1793546230304062,-0.5013292397881116
326231,184,2,0.0,1,3,2,132,2.0,Fading Products,9,Low Performing Products,91.4,High Risk,-0.7341843574103607,0.03229050966394323
326264,62,2,0.0,4,3,2,432,3.0,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
326271,62,2,0.0,4,3,2,432,3.0,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
326276,62,2,0.0,4,3,2,432,3.0,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
326308,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
326315,62,3,1.01,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.898,Medium Risk,1.1829485858627042,-0.4882068619160475
326317,62,2,1.7000000000000002,4,3,4,434,3.6666666666666665,High Demand Products,4,Low Performing Products,30.06,Medium Risk,0.3647083959816498,-0.28637396456721764
326319,62,3,2.38,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.624000000000002,Low Risk,1.1882429182070569,-0.46887604720128645
326328,184,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
326333,62,3,0.98,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.904,Medium Risk,1.1828326515777914,-0.4886301644280495
326336,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
326343,62,3,0.6599999999999999,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.968,Medium Risk,1.1815960192053874,-0.4931453912227383
32638,62,3,12.73,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,27.554000000000002,Low Risk,1.2282402465019864,-0.3228366805605731
326387,62,2,0.67,4,3,4,434,3.6666666666666665,High Demand Products,4,Low Performing Products,30.266,Medium Risk,0.36072798553297564,-0.300907350812622
326393,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
326431,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
326444,62,1,0.08,4,1,3,413,2.6666666666666665,Emerging Products,1,Emerging Products,30.684,Medium Risk,-0.4624587338376931,-0.11713536064254694
326447,244,1,0.17,1,1,3,113,1.6666666666666667,Inactive Products,2,Low Performing Products,121.666,High Risk,-2.0916421784606443,0.39530335195236044
326473,184,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
326481,184,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
326502,62,3,0.16,4,5,3,453,4.0,High Demand Products,8,Low Performing Products,30.068,Medium Risk,1.179663781123507,-0.5002004330894395
326504,62,3,4.9,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.12,Low Risk,1.1979813981397354,-0.43331863619311267
326508,62,1,0.0,4,1,2,412,2.3333333333333335,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
326541,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
326544,62,3,1.17,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.866,Medium Risk,1.1835669020489057,-0.48594924851870325
326557,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
326598,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
326601,244,1,0.08,1,1,3,113,1.6666666666666667,Inactive Products,2,Low Performing Products,121.684,High Risk,-2.0919899813153826,0.3940334444163541
326637,62,3,0.41,4,5,3,453,4.0,High Demand Products,8,Low Performing Products,30.018,Medium Risk,1.1806299001644474,-0.49667291215608883
326639,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
326712,62,2,0.0,4,3,2,432,3.0,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
326754,62,3,3.2699999999999996,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.446,Low Risk,1.1916823019928047,-0.4563180726785584
326757,62,1,0.0,4,1,2,412,2.3333333333333335,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
326770,62,2,0.0,4,3,2,432,3.0,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
326777,62,3,46.46,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,20.808,Low Risk,1.3585890275056558,0.15309644376708498
326779,62,3,10.54,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,27.992,Low Risk,1.2197770437033493,-0.353737763936724
326780,184,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
326808,62,1,0.0,4,1,2,412,2.3333333333333335,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
326832,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
326841,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
326848,62,3,1.3900000000000001,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.822000000000003,Low Risk,1.1844170868049335,-0.4828450300973546
326862,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
326874,184,2,0.08,1,3,3,133,2.3333333333333335,Fading Products,9,Low Performing Products,91.384,High Risk,-0.7338751993172598,0.033419316362615414
326883,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
326885,62,2,0.0,4,3,2,432,3.0,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
326894,62,1,0.0,4,1,2,412,2.3333333333333335,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
326922,62,3,11.64,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,27.772000000000002,Low Risk,1.2240279674834866,-0.33821667182998155
326924,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
326927,62,3,1.1800000000000002,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.864,Medium Risk,1.1836055468105435,-0.4858081476813691
326968,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
326969,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
326980,62,2,0.0,4,3,2,432,3.0,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
326982,184,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
326989,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
32700,62,3,15.09,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,27.082,Low Risk,1.237360410248463,-0.2895368829497438
327029,184,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
327070,62,3,0.42000000000000004,4,5,3,453,4.0,High Demand Products,8,Low Performing Products,30.016000000000002,Medium Risk,1.180668544926085,-0.49653181131875485
327103,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
327114,184,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
327117,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
327119,62,1,0.0,4,1,2,412,2.3333333333333335,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
327131,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
327137,184,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
327161,184,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
327180,184,1,0.08,1,1,3,113,1.6666666666666667,Inactive Products,2,Low Performing Products,91.684,High Risk,-1.5547818777513092,0.22551625593539779
327192,184,2,0.0,1,3,2,132,2.0,Fading Products,9,Low Performing Products,91.4,High Risk,-0.7341843574103607,0.03229050966394323
327233,184,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
327239,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
327253,62,1,0.0,4,1,2,412,2.3333333333333335,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
327265,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
32727,62,3,14.43,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,27.214000000000002,Low Risk,1.2348098559803808,-0.2988495382137893
327287,62,2,0.0,4,3,2,432,3.0,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
327291,62,1,0.0,4,1,2,412,2.3333333333333335,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
327295,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
327300,62,2,0.0,4,3,2,432,3.0,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
327320,62,2,0.0,4,3,2,432,3.0,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
327369,62,3,0.41000000000000003,4,5,3,453,4.0,High Demand Products,8,Low Performing Products,30.018,Medium Risk,1.1806299001644474,-0.49667291215608883
327373,184,2,0.0,1,3,2,132,2.0,Fading Products,9,Low Performing Products,91.4,High Risk,-0.7341843574103607,0.03229050966394323
327382,62,3,0.16,4,5,3,453,4.0,High Demand Products,8,Low Performing Products,30.068,Medium Risk,1.179663781123507,-0.5002004330894395
327386,62,3,0.73,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.954,Medium Risk,1.1818665325368507,-0.49215768536140014
327420,244,1,0.08,1,1,3,113,1.6666666666666667,Inactive Products,2,Low Performing Products,121.684,High Risk,-2.0919899813153826,0.3940334444163541
327422,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
327429,62,3,5.58,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,28.984,Low Risk,1.200609241931093,-0.42372377925439925
327434,62,2,0.0,4,3,2,432,3.0,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
327453,184,1,0.08,1,1,3,113,1.6666666666666667,Inactive Products,2,Low Performing Products,91.684,High Risk,-1.5547818777513092,0.22551625593539779
327465,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
327506,62,2,0.5800000000000001,4,3,4,434,3.6666666666666665,High Demand Products,4,Low Performing Products,30.284,Medium Risk,0.360380182678237,-0.3021772583486281
327508,62,1,0.0,4,1,2,412,2.3333333333333335,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
327510,184,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
327515,184,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
327521,62,3,40.72,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,21.956000000000003,Low Risk,1.3364069343256657,0.07210456313735604
327537,62,1,0.0,4,1,2,412,2.3333333333333335,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
327539,62,3,0.32,4,5,3,453,4.0,High Demand Products,8,Low Performing Products,30.036,Medium Risk,1.1802820973097086,-0.4979428196920951
327543,1,4,0.8999999999999999,5,5,4,554,4.666666666666667,Top Performing Products,0,Top Performing Products,-0.8799999999999999,Low Risk,2.5495917438755478,-0.8531817189884764
327545,1,3,0.0,5,5,2,552,4.0,Inactive Products,8,Low Performing Products,-0.3999999999999999,Low Risk,1.7252070368941128,-0.673783854775756
327592,62,3,40.68,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,21.964,Low Risk,1.3362523552791148,0.07154015978801988
327602,244,1,0.75,1,1,4,114,2.0,Inactive Products,2,Low Performing Products,121.55,High Risk,-2.0894007822856624,0.40348720051773357
327636,184,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
327639,62,3,0.57,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.986,Medium Risk,1.181248216350649,-0.49441529875874446
327644,184,2,0.0,1,3,2,132,2.0,Fading Products,9,Low Performing Products,91.4,High Risk,-0.7341843574103607,0.03229050966394323
327647,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
327651,62,3,1.25,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.85,Low Risk,1.1838760601420069,-0.484820441820031
327667,62,1,0.0,4,1,2,412,2.3333333333333335,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
327711,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
327722,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
327771,62,1,0.0,4,1,2,412,2.3333333333333335,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
327793,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
327855,184,2,0.17,1,3,3,133,2.3333333333333335,Fading Products,9,Low Performing Products,91.366,High Risk,-0.7335273964625212,0.03468922389862162
327860,62,3,3.56,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.388,Low Risk,1.1928030000802954,-0.45222614839587166
327864,62,3,2.62,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.576,Low Risk,1.1891703924863597,-0.46548962710526987
327866,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
327873,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
327898,62,2,0.0,4,3,2,432,3.0,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
327902,62,1,0.0,4,1,2,412,2.3333333333333335,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
327911,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
327921,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
327962,62,1,0.0,4,1,2,412,2.3333333333333335,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
327997,184,1,0.17,1,1,3,113,1.6666666666666667,Inactive Products,2,Low Performing Products,91.666,High Risk,-1.5544340748965713,0.22678616347140407
3280,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
328036,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
328047,62,3,1.02,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.896,Medium Risk,1.1829872306243419,-0.4880657610787135
328079,62,2,0.0,4,3,2,432,3.0,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
328104,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
328113,62,2,0.0,4,3,2,432,3.0,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
328179,62,3,76.82,4,5,5,455,4.666666666666667,Top Performing Products,3,Low Performing Products,14.736000000000002,Low Risk,1.4759145238374487,0.5814785859131771
328181,62,2,0.0,4,3,2,432,3.0,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
328183,62,2,0.0,4,3,2,432,3.0,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
328199,184,2,0.0,1,3,2,132,2.0,Fading Products,9,Low Performing Products,91.4,High Risk,-0.7341843574103607,0.03229050966394323
328202,62,1,0.0,4,1,2,412,2.3333333333333335,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
328227,62,3,0.8200000000000001,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.936,Medium Risk,1.1822143353915893,-0.4908877778253939
32824,62,3,2.38,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.624000000000002,Low Risk,1.1882429182070569,-0.46887604720128645
328264,184,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
328266,184,2,0.4,1,3,3,133,2.3333333333333335,Fading Products,9,Low Performing Products,91.32000000000001,High Risk,-0.7326385669448562,0.03793454315730415
32832,62,2,0.66,4,3,4,434,3.6666666666666665,High Demand Products,4,Low Performing Products,30.267999999999997,Medium Risk,0.3606893407713379,-0.301048451649956
328320,62,2,0.0,4,3,2,432,3.0,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
328345,62,3,0.82,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.936,Medium Risk,1.1822143353915893,-0.4908877778253939
328394,62,2,0.99,4,3,4,434,3.6666666666666665,High Demand Products,4,Low Performing Products,30.201999999999998,Medium Risk,0.36196461790537926,-0.29639212401793313
328400,62,3,3.56,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.388,Low Risk,1.1928030000802954,-0.45222614839587166
328402,62,3,3.16,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.468,Low Risk,1.1912572096147906,-0.4578701818892326
328407,184,2,0.0,1,3,2,132,2.0,Fading Products,9,Low Performing Products,91.4,High Risk,-0.7341843574103607,0.03229050966394323
328416,184,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
328444,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
328463,184,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
328482,184,2,1.63,1,3,4,134,2.6666666666666665,Fading Products,9,Low Performing Products,91.07400000000001,High Risk,-0.7278852612634297,0.05528994614938889
328490,62,3,3.0300000000000002,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.494,Low Risk,1.1907548277135018,-0.4597044927745749
328501,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
328527,62,2,0.24,4,3,3,433,3.3333333333333335,High Demand Products,4,Low Performing Products,30.352,Medium Risk,0.3590662607825582,-0.3069746868179849
328534,62,2,0.0,4,3,2,432,3.0,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
328576,62,3,0.9800000000000001,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.904,Medium Risk,1.1828326515777914,-0.4886301644280495
328618,62,3,0.0,4,5,2,452,3.6666666666666665,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
328624,184,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
328627,184,1,0.17,1,1,3,113,1.6666666666666667,Inactive Products,2,Low Performing Products,91.666,High Risk,-1.5544340748965713,0.22678616347140407
328640,62,3,0.7299999999999999,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.954,Medium Risk,1.1818665325368507,-0.49215768536140014
328654,62,2,0.0,4,3,2,432,3.0,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
328658,62,2,0.0,4,3,2,432,3.0,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
328725,184,2,1.3800000000000001,1,3,4,134,2.6666666666666665,Fading Products,9,Low Performing Products,91.12400000000001,High Risk,-0.7288513803043701,0.05176242521603835
328743,244,1,0.0,1,1,2,112,1.3333333333333333,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
